pid,gender,ibirthy,age_range,qg11_2014,qg11_2016,qg11_2018,qg11_2020,qg11_2022
370284101,0,1974,40-48,2300,2500,2000,3500,4500
410903104,1,1990,24-32,2000,NA,3500,3000,3200
340206102,0,1967,47-55,NA,NA,NA,1500,700
620320101,1,1970,44-52,NA,2600,3000,NA,NA
140794103,1,1991,23-31,2405,NA,4000,4500,3500
312074102,1,1964,50-58,5000,NA,NA,NA,5000
211832103,1,1983,31-39,3200,NA,4000,3500,4300
610286101,1,1972,42-50,NA,NA,NA,1800,2700
370212103,0,1987,27-35,NA,3000,3100,1500,3000
620773101,0,1974,40-48,NA,5600,4800,7000,7000
210747104,1,1991,23-31,NA,NA,2700,4500,5000
410944107,1,1997,17-25,2500,2800,NA,NA,11000
230586101,1,1965,49-57,1800,NA,1500,1000,1000
110026101,0,1977,37-45,3500,NA,8000,NA,NA
410687431,1,1973,41-49,2000,2000,2100,NA,1500
210411104,0,1974,40-48,NA,1700,1900,2300,2500
230131104,1,1990,24-32,1500,NA,3150,4000,NA
311693103,1,1992,22-30,2800,NA,7000,NA,NA
350150102,1,1973,41-49,NA,NA,NA,9000,8000
210078103,1,1991,23-31,6000,NA,12000,NA,50000
130900103,0,1985,29-37,2000,NA,2500,2800,3000
230560101,1,1979,35-43,NA,4000,NA,NA,8000
410504103,1,1975,39-47,3500,NA,5500,6000,5000
130790103,0,1997,17-25,NA,NA,NA,2000,900
411753103,1,1994,20-28,NA,NA,5800,5600,8000
370081101,1,1963,51-59,NA,NA,2000,1200,NA
230150101,1,1971,43-51,3300,NA,4000,5000,6000
211050103,1,1993,21-29,4000,NA,NA,8000,15000
311263103,0,1976,38-46,2000,3000,4700,5000,6000
420120101,0,1976,38-46,NA,NA,4000,4000,2000
510862101,1,1963,51-59,690,NA,1050,NA,NA
440607102,1,1973,41-49,NA,NA,2100,2000,3300
211593101,0,1960,54-62,1800,NA,2400,3000,4000
340317104,1,1971,43-51,3000,NA,3500,4000,4500
510554102,1,1961,53-61,NA,NA,2300,2800,3000
311987103,1,1979,35-43,5500,NA,5000,8000,8000
410055102,1,1978,36-44,4500,NA,4700,3000,5000
312000102,1,1963,51-59,1820,NA,3000,2890,2980
140015102,1,1962,52-60,NA,NA,2600,3500,3500
210550103,0,1988,26-34,2000,NA,3300,3000,3800
411512101,1,1970,44-52,2000,NA,2000,6000,6000
410552104,0,1987,27-35,3000,1500,NA,NA,NA
411433105,1,1996,18-26,NA,NA,NA,6500,10000
130197102,1,1971,43-51,3000,4500,3200,3800,3000
370651102,0,1976,38-46,NA,NA,3500,3700,4000
510975103,1,1981,33-41,2000,3500,3000,3500,4000
520342104,1,1994,20-28,NA,2400,6500,7500,2200
220222104,1,1994,20-28,2300,NA,4300,3800,4500
411069103,0,1971,43-51,300,NA,300,NA,NA
130480104,1,1974,40-48,NA,NA,1800,3000,NA
210458102,1,1954,60-68,1600,NA,1800,2700,2300
510126104,0,1974,40-48,NA,2000,2000,2500,2500
210465103,1,1993,21-29,2500,NA,4000,5000,3000
430612101,0,1978,36-44,2100,NA,3000,3800,3800
621771102,0,1968,46-54,2000,NA,NA,NA,5000
430400501,0,1991,23-31,NA,4000,NA,5000,6000
210464103,1,1993,21-29,NA,5000,3000,4000,3000
320355103,1,1994,20-28,NA,NA,6000,6000,0
411657101,0,1961,53-61,NA,NA,2500,2000,2500
130310103,1,1985,29-37,2800,NA,3000,3600,5000
312092104,0,1972,42-50,3000,NA,3900,4200,5600
130151102,0,1978,36-44,NA,3500,4000,4000,NA
140564104,1,1970,44-52,NA,NA,NA,500,1000
370749102,0,1965,49-57,1500,1500,1300,NA,NA
210627102,1,1957,57-65,NA,2200,2400,NA,NA
140874101,1,1958,56-64,580,1000,NA,2000,2200
520180103,0,1979,35-43,2500,NA,NA,3500,2000
620230105,1,1977,37-45,3000,3056,3240,3340,4143
410311107,0,1983,31-39,NA,1500,1700,1800,NA
120058102,1,1962,52-60,NA,2600,3500,2000,4000
340323101,1,1966,48-56,1000,NA,1500,2000,6500
621275104,0,1994,20-28,NA,NA,4700,4000,NA
370183101,0,1968,46-54,NA,NA,1500,2000,NA
130890501,0,1992,22-30,2500,NA,3000,3000,3000
120026101,0,1972,42-50,NA,NA,5500,6700,6500
370012102,0,1967,47-55,NA,2000,NA,2500,2000
330288501,0,1992,22-30,NA,3000,3500,4600,5000
140444101,1,1964,50-58,3600,NA,4500,5000,5500
320277103,1,1989,25-33,2700,NA,4700,6000,5800
440186102,0,1969,45-53,3000,NA,3900,6000,5000
420298103,1,1977,37-45,2000,NA,NA,2750,3000
124079501,1,1987,27-35,2600,NA,3500,4300,3500
340038101,0,1979,35-43,NA,2000,NA,1500,2000
410506103,1,1983,31-39,13000,3000,NA,2800,NA
410691103,1,1995,19-27,NA,NA,NA,5500,5000
311407101,1,1977,37-45,3000,NA,4500,5000,5300
511018101,0,1978,36-44,1208,1400,1240,1460,2000
621661101,0,1972,42-50,3000,NA,3000,4000,2050
340348103,0,1971,43-51,NA,NA,NA,700,1100
420045101,1,1975,39-47,5500,NA,8000,8500,5000
320387103,0,1969,45-53,3500,3000,4620,5000,5500
620601104,0,1996,18-26,NA,NA,NA,2100,2500
130673101,0,1975,39-47,NA,NA,NA,2000,2000
360067102,0,1975,39-47,2000,NA,NA,3000,NA
410071102,0,1976,38-46,2400,NA,3600,4500,5000
130197101,0,1970,44-52,NA,NA,2400,2700,3000
370248101,1,1970,44-52,NA,NA,3600,4000,3900
411207103,1,1995,19-27,NA,NA,4000,8000,8000
410109104,1,1993,21-29,2000,NA,NA,3000,5000
210634104,0,1977,37-45,NA,NA,1750,2700,3500
410636101,0,1982,32-40,1600,NA,2200,3000,5500
130393105,0,1980,34-42,2100,2100,2800,NA,3000
370550103,1,1994,20-28,NA,NA,3700,5000,6000
220021103,1,1985,29-37,2800,NA,4000,4500,5000
620073103,1,1979,35-43,6000,5000,0,5000,7000
340272103,1,1996,18-26,NA,NA,5300,6000,10000
340317102,1,1966,48-56,2000,NA,NA,4500,5000
370544103,1,1987,27-35,1800,NA,3000,NA,4000
410124103,1,1983,31-39,2000,NA,4000,3000,3000
440819103,0,1976,38-46,4000,NA,5100,5200,5800
440742102,0,1970,44-52,NA,NA,NA,2000,2000
140745401,0,1979,35-43,NA,1000,NA,1620,1800
330231103,0,1991,23-31,NA,3200,5000,6500,10000
130486102,1,1982,32-40,NA,NA,4500,4000,NA
230222501,0,1988,26-34,1500,NA,NA,NA,2500
210995103,1,1973,41-49,NA,NA,NA,3000,2500
350105103,1,1976,38-46,3500,NA,4200,4500,4000
430401102,1,1973,41-49,2000,NA,1200,NA,NA
430216101,0,1975,39-47,2300,NA,3500,3200,2800
610105103,1,1998,16-24,NA,NA,6000,13000,6800
430322102,1,1966,48-56,NA,NA,4000,NA,4800
311230103,1,1986,28-36,100,NA,15000,4000,0
230470103,1,1984,30-38,2000,NA,3000,3000,4000
370417101,0,1952,62-70,NA,NA,NA,1000,10000
370749103,1,1992,22-30,2000,2100,4900,8000,4000
370621101,1,1991,23-31,2600,NA,5000,3000,NA
340006103,1,1993,21-29,NA,4000,3000,3000,4000
310864101,1,1959,55-63,1820,NA,18,NA,NA
410696102,1,1953,61-69,NA,NA,4000,6000,8000
210859101,0,1970,44-52,1050,NA,1300,1480,1580
370543102,1,1962,52-60,3000,NA,NA,4000,5000
620856101,1,1973,41-49,NA,NA,4500,NA,1500
370439103,1,1985,29-37,3500,NA,4000,3700,4500
230383101,0,1971,43-51,1500,NA,2030,2300,2400
621698102,1,1968,46-54,NA,NA,NA,3600,8000
312157105,1,1977,37-45,7500,NA,4000,5100,4500
340156431,1,1975,39-47,3000,NA,4000,7000,5000
610167102,1,1991,23-31,4500,NA,5000,7500,5000
230472101,1,1980,34-42,3000,NA,5500,6000,1667
450107102,0,1971,43-51,NA,NA,NA,3500,3500
440314104,0,1980,34-42,NA,NA,1225,0,NA
430407101,1,1948,66-74,1200,NA,0,NA,NA
340296104,1,1987,27-35,2000,NA,3500,NA,4000
340244103,0,1995,19-27,NA,NA,5000,3500,3700
215815501,1,1983,31-39,7000,NA,16000,20000,30000
610167103,0,1966,48-56,NA,1400,1500,NA,NA
230164103,0,1971,43-51,NA,NA,NA,2000,3000
440912105,1,1992,22-30,3000,NA,1477,4500,4200
340179101,1,1966,48-56,2000,NA,6600,3300,6000
620938102,1,1969,45-53,3800,NA,NA,NA,2500
230445102,1,1969,45-53,NA,NA,3500,4500,5000
130314103,1,1989,25-33,3000,NA,3000,NA,NA
370224101,0,1982,32-40,2200,1700,1800,2300,2500
410893103,1,1993,21-29,NA,NA,2700,3000,6000
330095104,1,1980,34-42,3000,2500,NA,NA,7500
430625101,0,1976,38-46,2000,NA,3500,4583,4200
330097102,1,1956,58-66,1700,NA,1700,2700,2500
311987104,0,1980,34-42,4000,NA,NA,6500,10000
330062103,0,1993,21-29,2000,2200,2000,2100,3200
330049103,1,1989,25-33,2000,NA,0,5000,110000
430248104,1,1972,42-50,NA,NA,3000,3200,1550
330061102,0,1965,49-57,2800,NA,4000,NA,NA
311919102,0,1965,49-57,1820,NA,NA,3000,3700
330075103,0,1995,19-27,NA,2000,3000,5000,6000
220060103,1,1974,40-48,1500,NA,2400,NA,NA
330077102,0,1970,44-52,NA,2600,3000,5000,NA
620316101,1,1968,46-54,NA,NA,1500,1300,NA
130705103,0,1987,27-35,NA,2000,3000,5000,NA
130809103,1,1987,27-35,3500,NA,2000,2000,2500
410533501,0,1989,25-33,NA,4000,0,2100,2100
410290103,1,1996,18-26,NA,3500,NA,4000,6000
130324431,0,1986,28-36,NA,2000,2800,NA,3000
350082103,1,1975,39-47,3000,NA,NA,5000,6500
350095431,0,1988,26-34,NA,3500,NA,0,2000
510793104,0,1984,30-38,5000,NA,3000,NA,NA
520156103,1,1992,22-30,2500,NA,NA,3000,4000
410652102,1,1972,42-50,1000,2000,2100,1600,1500
420367102,0,1974,40-48,NA,1500,1500,1380,1450
520463101,0,1973,41-49,1500,NA,3000,3200,4500
430220101,1,1962,52-60,4000,NA,3800,4000,4000
620104101,1,1969,45-53,NA,NA,4000,6000,NA
411336104,1,1997,17-25,0,2000,NA,4500,NA
441937103,1,1996,18-26,2000,NA,NA,5800,6000
312231102,0,1982,32-40,5500,NA,8000,7500,10000
330271104,0,1984,30-38,2600,NA,2800,3000,2400
130902104,0,1987,27-35,1300,NA,NA,2000,2000
211964101,0,1971,43-51,1500,NA,NA,2000,2000
330047103,0,1958,56-64,1500,NA,2500,2500,NA
450170105,0,1984,30-38,1500,NA,1700,2000,2400
130517102,0,1974,40-48,NA,3000,3000,NA,5000
340048105,1,1987,27-35,3000,NA,NA,7000,8000
311247431,0,1975,39-47,2500,2300,3500,3000,4000
350010104,0,1998,16-24,NA,NA,NA,0,3000
620506105,1,1997,17-25,NA,NA,NA,4200,6000
610046102,0,1974,40-48,NA,3000,NA,2500,NA
211789103,0,1988,26-34,NA,NA,3000,3500,4000
312007102,1,1964,50-58,3000,2900,2420,2480,3000
370206102,0,1961,53-61,NA,1200,1200,1000,NA
360208531,0,1988,26-34,NA,NA,1300,3100,4000
963610431,0,1987,27-35,NA,NA,NA,4000,5000
350035102,1,1978,36-44,NA,NA,5000,4000,7000
310761103,1,1994,20-28,NA,4000,5000,7000,8000
520129104,1,1990,24-32,1200,NA,NA,3000,NA
140652102,0,1969,45-53,NA,NA,NA,3500,5000
140123101,0,1969,45-53,NA,NA,2500,2200,2000
410920102,1,1980,34-42,NA,NA,NA,4000,4000
621395101,1,1965,49-57,7000,1000,1800,1800,1800
370558102,0,1967,47-55,1300,NA,NA,2400,2000
311712102,0,1971,43-51,3200,NA,3700,5904,0
370007102,1,1958,56-64,1400,NA,3000,NA,NA
420405103,0,1983,31-39,2500,NA,NA,3000,3700
441103103,1,1979,35-43,1550,1800,3000,1700,2000
211259102,0,1958,56-64,700,NA,NA,500,2700
410512103,1,1991,23-31,2800,NA,4800,4500,4000
130389101,1,1974,40-48,NA,4200,6000,6000,7000
441108103,1,1979,35-43,4000,NA,6000,5500,7000
620239103,0,1989,25-33,2600,NA,3300,3700,3800
230092102,1,1963,51-59,3000,4000,2800,4000,4000
621640101,0,1989,25-33,2100,0,2500,2550,2550
130499101,1,1972,42-50,NA,NA,3000,3000,6000
230103101,1,1968,46-54,4000,NA,5000,5000,6000
620681102,0,1965,49-57,1300,NA,1800,NA,NA
230586103,1,1992,22-30,NA,NA,6000,3700,5000
441403531,1,1971,43-51,NA,2500,NA,0,2000
520384104,0,1982,32-40,NA,1500,2200,NA,NA
370673101,1,1970,44-52,2500,NA,NA,6000,7000
370419101,0,1957,57-65,2000,NA,NA,3000,2500
510126103,1,1972,42-50,NA,NA,2500,3000,3000
211723103,0,1984,30-38,NA,NA,3000,4000,5000
120056102,1,1967,47-55,NA,3000,4000,NA,3000
130319103,1,1986,28-36,NA,NA,NA,7000,5100
440745101,0,1969,45-53,1000,2000,NA,NA,NA
130500101,0,1985,29-37,NA,NA,1500,4000,NA
410694103,1,1980,34-42,NA,NA,NA,3000,1820
130473103,0,1990,24-32,3500,NA,6000,NA,6500
130307102,1,1975,39-47,3000,NA,3000,3000,4500
420415101,1,1970,44-52,NA,2500,3000,400,NA
211504103,1,1995,19-27,2600,3000,2500,NA,NA
520376105,0,1989,25-33,2000,NA,2200,2600,3000
140155101,1,1980,34-42,NA,NA,5000,5000,6200
410492101,1,1973,41-49,1900,NA,3300,4500,5500
370317104,1,1993,21-29,NA,3000,NA,3000,5000
230208102,0,1963,51-59,3300,NA,5000,NA,NA
510246102,1,1954,60-68,NA,NA,500,500,800
360067101,1,1975,39-47,3000,NA,4000,3500,5000
360047102,1,1971,43-51,NA,NA,NA,3500,5000
360062102,1,1978,36-44,3500,NA,NA,5500,6000
370617102,0,1977,37-45,3300,1300,2000,2000,NA
410505104,0,1986,28-36,NA,NA,NA,3000,3000
311964103,0,1997,17-25,NA,1000,3500,4200,4500
310182103,0,1977,37-45,NA,NA,8000,11500,13000
621672102,1,1971,43-51,3000,NA,NA,12000,18000
230429101,1,1971,43-51,3600,1600,NA,1500,400
648852431,1,1984,30-38,3000,NA,3500,5700,6000
510039501,0,1993,21-29,NA,4000,3500,4000,NA
310020101,1,1986,28-36,8000,9700,11000,13009,12600
360052101,1,1950,64-72,750,NA,800,NA,NA
320221105,1,1997,17-25,NA,NA,NA,28,4500
520196104,1,1981,33-41,NA,NA,NA,3500,4500
370324101,1,1972,42-50,NA,NA,NA,5000,6000
230389101,0,1970,44-52,NA,1500,2400,2000,NA
370326102,0,1979,35-43,1600,NA,1800,2000,2000
410114103,1,1978,36-44,3200,NA,3500,6500,6000
441751102,0,1963,51-59,1200,NA,300,300,160
370083531,1,1982,32-40,NA,NA,3000,2000,NA
247424501,0,1991,23-31,1600,NA,3700,4100,4300
140232104,0,1995,19-27,NA,NA,1400,4300,5000
340262101,1,1962,52-60,3000,NA,4000,4000,4700
500012102,1,1985,29-37,2700,NA,NA,4000,5000
340143105,1,1996,18-26,2000,0,5500,7000,NA
140355102,1,1964,50-58,4000,5000,7000,8000,4800
370097103,1,1995,19-27,2000,2500,NA,3000,NA
421228431,0,1985,29-37,2995,3650,3450,5000,4600
441325106,1,1995,19-27,NA,NA,5000,NA,4200
370020102,0,1980,34-42,2000,NA,3000,2500,2000
140081101,0,1992,22-30,2000,NA,NA,2500,2500
610084104,0,1987,27-35,400,1500,2000,NA,NA
312156104,1,1976,38-46,NA,NA,5000,6000,6800
210688431,1,1978,36-44,3000,NA,6000,4000,5000
130489102,1,1975,39-47,3500,NA,3500,3500,4000
210383431,0,1978,36-44,NA,NA,1800,2000,2000
370617103,1,1998,16-24,NA,NA,2500,3000,4000
312006104,0,1963,51-59,5000,NA,NA,NA,2400
330290101,0,1982,32-40,3100,NA,4000,4800,5500
320255101,1,1972,42-50,4000,NA,NA,5000,6800
370758101,1,1955,59-67,3000,NA,3000,3600,4500
330287102,1,1969,45-53,16000,NA,23000,15000,15000
330313101,0,1963,51-59,NA,NA,4200,4000,4300
220084101,0,1973,41-49,NA,1800,1600,1500,NA
310391104,1,1976,38-46,2800,NA,4000,3800,7000
410042101,1,1972,42-50,3300,NA,4000,5000,5500
130295102,1,1986,28-36,4500,NA,4000,5000,7200
311865103,1,1976,38-46,3500,NA,5000,6500,9000
370452102,1,1964,50-58,2000,NA,4000,3000,3600
330101101,1,1987,27-35,4000,NA,6500,12000,8000
430717103,1,1998,16-24,NA,1500,3000,NA,NA
330108101,0,1968,46-54,NA,NA,4800,5000,6500
211762101,0,1965,49-57,1500,NA,2000,NA,NA
320363102,0,1973,41-49,3000,NA,5000,4000,3800
330026101,1,1969,45-53,NA,NA,3000,4000,5000
130151101,1,1976,38-46,NA,8000,6000,6000,7000
620137101,1,1971,43-51,5000,3500,NA,NA,NA
370024101,1,1974,40-48,NA,NA,3400,3700,4000
410628103,0,1979,35-43,NA,3000,5000,7000,7000
370454101,1,1972,42-50,NA,NA,4500,NA,5000
440822101,1,1979,35-43,NA,NA,NA,3448,4000
330106103,0,1961,53-61,2000,3000,3300,3300,3800
411623101,0,1971,43-51,2000,NA,3000,3000,4000
370462102,1,1974,40-48,6000,NA,5000,6400,NA
621172101,0,1983,31-39,1500,NA,NA,108,3500
440916102,0,1993,21-29,1200,NA,2300,8000,7000
620404102,1,1963,51-59,3300,NA,4700,6000,5900
210429101,1,1962,52-60,8000,NA,NA,8000,6000
140486102,0,1976,38-46,1200,1120,1320,1780,1286
230163103,0,1991,23-31,1700,NA,4000,4000,6000
370650102,0,1974,40-48,2000,NA,2800,3000,3500
410145103,0,1990,24-32,1800,NA,3500,3333,5000
440648103,1,1974,40-48,2600,NA,3700,4500,4200
320215104,1,1996,18-26,2500,NA,4200,5000,5500
211875101,0,1977,37-45,NA,NA,3000,3300,3600
320376106,0,1989,25-33,2600,4500,1875,6000,3300
130311103,1,1992,22-30,1500,2000,3000,NA,NA
420010104,0,1983,31-39,1800,2000,2300,NA,4200
120071102,1,1973,41-49,4000,2500,3000,3000,3000
130789103,0,1984,30-38,1597,NA,2800,2500,4800
411574104,0,1995,19-27,NA,NA,400,NA,600
320373101,1,1981,33-41,5000,NA,7000,8000,7000
320356101,1,1957,57-65,2000,NA,3000,3000,NA
370229103,0,1987,27-35,NA,NA,2000,1500,4000
100051501,0,1969,45-53,2000,NA,3000,5000,3000
130906105,0,1990,24-32,NA,2300,2100,NA,NA
320267103,1,1973,41-49,10000,NA,8000,NA,NA
410290102,1,1971,43-51,4000,NA,7000,6000,8000
620899401,0,1970,44-52,1400,1800,NA,2500,NA
410896103,1,1987,27-35,NA,NA,8000,8000,7000
320270103,1,1992,22-30,4500,NA,3100,4700,6000
211529102,1,1966,48-56,2300,NA,3000,3000,3500
320267104,0,1974,40-48,4000,NA,4500,NA,5500
420461103,0,1971,43-51,1500,NA,1500,2000,800
370759102,1,1951,63-71,2300,NA,2400,NA,NA
410810101,1,1947,67-75,NA,NA,900,1100,1380
370619102,1,1970,44-52,3000,NA,NA,7000,0
320289101,0,1971,43-51,2800,NA,2800,3000,3000
430098101,0,1982,32-40,NA,2200,2140,2100,2340
220102101,1,1954,60-68,NA,41,NA,840,NA
220155102,1,1970,44-52,24000,NA,2200,5000,6000
430258104,1,1997,17-25,NA,NA,2500,4500,4000
420067101,0,1975,39-47,1500,NA,3100,3300,NA
530433101,1,1977,37-45,2400,NA,4000,5000,5000
130881104,0,1978,36-44,600,NA,NA,2000,NA
220194101,1,1962,52-60,2700,NA,4000,4300,4700
430431103,1,1986,28-36,2800,NA,NA,3500,6500
220309102,0,1976,38-46,1600,NA,2000,2000,2000
510064102,0,1991,23-31,2200,NA,NA,NA,3000
220202101,1,1968,46-54,1500,NA,1200,1650,NA
210403101,0,1984,30-38,4000,NA,4000,2000,8000
140173101,1,1966,48-56,NA,NA,NA,4500,5700
621766103,1,1981,33-41,NA,NA,NA,4200,4000
320314102,0,1978,36-44,6000,NA,15000,10000,12000
154759501,0,1982,32-40,5000,NA,NA,3000,NA
410371102,1,1973,41-49,NA,NA,2100,2000,NA
272452501,0,1985,29-37,1500,NA,2000,3600,4500
441614105,0,1995,19-27,1500,2500,NA,NA,NA
530129101,0,1971,43-51,1600,1500,1500,NA,2000
320010104,0,1976,38-46,2300,NA,2500,2500,3000
620219103,1,1990,24-32,5000,4500,NA,4000,15000
370799101,1,1964,50-58,5600,2000,NA,4500,NA
430254104,1,1985,29-37,NA,4500,3000,NA,5000
330082102,1,1958,56-64,NA,NA,NA,3500,4000
621820101,1,1961,53-61,NA,NA,6000,5650,5000
530452103,0,1986,28-36,2000,NA,2200,3000,1800
211196102,1,1963,51-59,3400,NA,4900,5100,5000
110108103,1,1983,31-39,5500,NA,5000,6000,12000
320124105,0,1978,36-44,NA,1300,2000,2000,2000
370285102,0,1975,39-47,NA,NA,NA,2000,2000
211943101,1,1979,35-43,1000,NA,2000,NA,2000
220113101,1,1968,46-54,2200,NA,2100,2100,2100
130908104,0,1995,19-27,NA,NA,NA,1500,1800
440223102,0,1979,35-43,NA,1300,2500,2800,3000
621726103,0,1988,26-34,1800,NA,2400,4000,NA
130563101,1,1981,33-41,NA,NA,3000,4200,5000
410545101,1,1947,67-75,NA,NA,0,500,590
411522101,1,1970,44-52,3400,4200,NA,NA,NA
440156431,0,1987,27-35,NA,NA,2700,3200,3600
310334103,1,1981,33-41,3800,NA,5300,5800,7000
120100101,1,1964,50-58,NA,NA,3000,NA,4500
310294101,1,1984,30-38,3500,NA,NA,NA,9000
620622103,1,1994,20-28,NA,NA,NA,500,6000
620794104,1,1975,39-47,2400,3300,3600,4300,4600
411359101,1,1969,45-53,NA,3000,4000,NA,2500
311228102,1,1952,62-70,2000,NA,3500,NA,NA
210995101,0,1982,32-40,4500,NA,5500,4500,5000
311220104,0,1983,31-39,5000,NA,6560,8000,10000
621344101,1,1956,58-66,660,NA,1400,2400,200
410405103,0,1997,17-25,3500,NA,NA,3200,3500
210488102,1,1969,45-53,1522,3500,4000,4000,6000
430249102,1,1962,52-60,3000,3000,NA,NA,NA
220353101,0,1971,43-51,1300,NA,2000,2000,2000
311756102,1,1976,38-46,4000,NA,6000,7500,8000
350117101,1,1962,52-60,NA,NA,5000,4000,2000
410849104,0,1990,24-32,NA,NA,1800,2300,2500
330347103,0,1985,29-37,NA,2500,NA,3500,3600
340073101,1,1980,34-42,4000,NA,4000,4000,5000
370785103,1,1990,24-32,2500,0,5000,8000,9500
130459101,1,1977,37-45,NA,3600,3600,3000,NA
440156103,1,1989,25-33,3000,NA,7000,7000,5600
620327101,1,1973,41-49,NA,NA,NA,7000,7500
530088103,1,1985,29-37,3000,NA,2500,2450,2600
311781103,0,1998,16-24,NA,NA,NA,5500,8000
370681101,1,1974,40-48,2500,NA,3000,3500,3500
320276104,0,1990,24-32,NA,NA,3000,3000,4000
410375101,1,1948,66-74,2500,NA,NA,3500,NA
410647103,0,1987,27-35,2000,1800,2300,2700,3000
430256103,1,1983,31-39,3000,NA,4500,4200,6000
370496102,0,1966,48-56,1600,2000,1500,1700,1800
621819101,1,1972,42-50,NA,NA,3600,4000,4000
211528102,1,1965,49-57,3000,2600,3000,2300,3120
130760532,1,1968,46-54,1800,NA,3000,6500,7000
440880101,0,1978,36-44,NA,2000,2065,2200,2500
500287101,1,1968,46-54,2200,2000,NA,NA,NA
441289104,1,1982,32-40,1000,NA,2600,1000,NA
411010501,1,1986,28-36,NA,NA,NA,3000,3000
330062501,1,1992,22-30,2000,4500,6200,NA,9000
311870103,1,1976,38-46,9000,NA,15000,20000,23000
311699103,1,1975,39-47,NA,5000,5100,6000,6000
220003102,0,1962,52-60,500,500,480,NA,NA
610079106,0,1985,29-37,0,NA,1000,NA,NA
411708101,0,1964,50-58,1200,NA,2000,NA,NA
450266105,1,1993,21-29,NA,NA,NA,7000,2800
441585101,1,1971,43-51,3200,NA,NA,4000,4000
621646104,1,1981,33-41,3500,3500,NA,4500,6000
211572101,0,1969,45-53,3000,5000,4000,3500,2000
311908101,1,1954,60-68,1800,NA,NA,NA,2600
411831101,0,1969,45-53,1000,NA,2100,2700,NA
230503101,1,1972,42-50,NA,NA,NA,5000,5000
311908104,0,1981,33-41,2000,NA,3200,4000,3100
510600104,0,1995,19-27,NA,NA,NA,0,0
311924102,0,1954,60-68,1820,NA,NA,NA,1000
370549101,1,1960,54-62,2000,NA,2000,4000,2000
520381103,1,1998,16-24,NA,NA,NA,1000,4500
510091102,0,1975,39-47,1600,NA,1700,2100,3000
410117104,0,1993,21-29,NA,2200,0,4000,NA
130602103,0,1996,18-26,NA,NA,3000,5000,4000
312400102,1,1987,27-35,4500,4800,6000,NA,NA
440284103,1,1969,45-53,3200,NA,6000,6500,8000
230488431,0,1981,33-41,3000,NA,2000,2100,3000
340355101,0,1976,38-46,NA,1000,1200,2000,3000
620060103,0,1990,24-32,1800,2000,2600,NA,3000
140760102,1,1965,49-57,NA,NA,NA,6000,8000
370483104,1,1994,20-28,NA,3700,5500,5500,6000
320374102,0,1955,59-67,NA,1680,179,2500,2500
530130101,1,1965,49-57,2500,NA,36000,4000,3000
370012104,0,1998,16-24,NA,NA,NA,2000,2600
410451101,0,1981,33-41,1200,0,2000,3000,4000
312425101,1,1954,60-68,NA,2500,3000,4000,3000
230580104,0,1986,28-36,2000,1600,NA,2200,3600
220323104,0,1978,36-44,2500,NA,2500,5000,4000
510841102,1,1972,42-50,2700,NA,NA,2000,NA
230482101,1,1965,49-57,2300,NA,3500,NA,NA
620897103,1,1985,29-37,2000,3000,2800,5500,NA
130302104,1,1964,50-58,3000,3000,3000,3000,3600
500327104,1,1955,59-67,NA,100,500,3500,NA
310690101,1,1962,52-60,3000,NA,5000,6500,6000
420407104,0,1991,23-31,NA,1800,2300,2300,2300
130880106,0,1988,26-34,1000,1430,1500,3000,2180
330047102,1,1954,60-68,2000,NA,2000,NA,NA
211876104,0,1973,41-49,1500,NA,3000,2000,2000
450233101,1,1977,37-45,NA,2500,2700,5000,3500
310760102,0,1974,40-48,NA,NA,3500,4000,4500
420360101,1,1968,46-54,NA,NA,2000,1700,1800
510593101,1,1952,62-70,2800,NA,NA,2500,NA
310705102,0,1969,45-53,NA,NA,3800,2800,3000
410134431,0,1987,27-35,NA,1300,1700,2000,2000
620790101,1,1959,55-63,1300,2000,2000,NA,NA
210764102,0,1962,52-60,2000,NA,2000,NA,3000
311101104,0,1973,41-49,NA,NA,3000,3500,4000
130836101,0,1971,43-51,NA,NA,2600,3000,4000
311115105,1,1974,40-48,3000,3500,4500,7000,9000
312268102,1,1980,34-42,5000,NA,9000,6000,10000
510319102,1,1965,49-57,1200,NA,1500,1500,NA
370508104,0,1988,26-34,3000,NA,2000,2700,3500
211222103,0,1990,24-32,3000,NA,3000,4500,5000
370560103,0,1992,22-30,NA,2500,4000,4000,NA
411118109,0,1976,38-46,3400,NA,3000,3700,NA
621775102,1,1962,52-60,NA,5000,NA,510,650
370283101,0,1986,28-36,NA,NA,NA,3450,3500
310020431,0,1983,31-39,5000,NA,3700,4000,4200
621163105,1,1975,39-47,2000,NA,3000,3000,2500
360033104,1,1992,22-30,3500,4000,3500,8000,NA
430431104,0,1988,26-34,3000,NA,3000,2800,0
312395101,0,1963,51-59,1600,NA,2290,NA,2200
211830101,0,1968,46-54,NA,NA,1500,1800,NA
310007102,0,1970,44-52,NA,NA,3500,5000,5500
411154102,1,1968,46-54,10000,NA,NA,4500,NA
312243101,0,1977,37-45,2500,NA,2000,8000,3500
130578102,0,1980,34-42,1500,NA,1500,2000,NA
210383101,1,1964,50-58,1200,NA,4500,2000,2600
210427105,1,1998,16-24,NA,0,2800,3000,NA
330096103,1,1979,35-43,4000,NA,5500,6000,6500
530138103,0,1954,60-68,1500,15600,1160,1200,NA
