pid,survey_count,age_35_years,all_survey_years,min_age,max_age
230447104,7,"2020,2022","2020,2022",33,35
230455101,7,"2010,2012,2014","2010,2012,2014",33,37
230455102,7,2010,2010,36,36
230462101,7,"2012,2014,2016","2012,2014,2016",33,37
230465103,7,"2020,2022","2020,2022",35,37
230470103,7,2020,2020,36,36
230472101,7,"2014,2016","2014,2016",34,36
230509104,7,"2012,2014","2012,2014",34,36
230524102,7,2010,2010,37,37
230538105,7,"2010,2016","2010,2016",34,35
230549101,7,2010,2010,37,37
230550102,7,"2010,2012,2014","2010,2012,2014",33,37
230550103,7,"2012,2014","2012,2014",34,36
230557102,7,2010,2010,37,37
230560101,7,"2012,2014","2012,2014",33,35
230560103,7,"2014,2016","2014,2016",33,36
230566101,7,"2012,2014","2012,2014",34,36
230566102,7,"2012,2014,2016","2012,2014,2016",33,37
230567102,7,2010,2010,37,37
230571101,7,"2020,2022","2020,2022",35,37
230571103,7,2022,2022,34,34
230581102,7,2022,2022,34,34
230587101,7,"2014,2016","2014,2016",33,35
230587102,7,"2010,2012,2014","2010,2012,2014",33,37
230590101,7,2010,2010,37,37
230591101,7,"2010,2012","2010,2012",34,36
230595102,7,"2014,2016","2014,2016",33,35
230619102,7,"2020,2022","2020,2022",34,36
230628103,7,"2014,2016","2014,2016",34,36
230628104,7,"2014,2016","2014,2016",33,35
310004101,7,"2014,2016","2014,2016",34,37
310004102,7,"2016,2020","2016,2020",33,36
310020101,7,"2020,2022","2020,2022",34,36
310041103,7,"2014,2016","2014,2016",33,35
310101103,7,"2010,2012","2010,2012",35,37
310182103,7,"2010,2012,2014","2010,2012,2014",33,37
310294101,7,2020,2020,36,36
310306101,7,"2020,2022","2020,2022",33,35
310306102,7,"2020,2022","2020,2022",33,35
310391104,7,"2010,2012","2010,2012",34,36
310760102,7,2010,2010,36,36
310775102,7,"2020,2022","2020,2022",33,35
310801103,7,2020,2020,36,36
310839103,7,"2020,2022","2020,2022",34,36
310855103,7,2022,2022,33,33
310869106,7,"2020,2022","2020,2022",35,37
311005101,7,"2016,2020","2016,2020",33,37
311101104,7,2010,2010,37,37
311103103,7,2010,2010,36,36
311103104,7,"2010,2012","2010,2012",34,36
311104103,7,"2020,2022","2020,2022",33,35
311107105,7,2010,2010,36,36
311115101,7,"2012,2014,2016","2012,2014,2016",33,37
311115105,7,2010,2010,36,36
311220103,7,"2014,2016","2014,2016",34,36
311220104,7,"2016,2020","2016,2020",33,37
311228104,7,"2014,2016","2014,2016",33,35
311230103,7,"2020,2022","2020,2022",34,36
311247103,7,"2010,2012","2010,2012",34,36
311263103,7,"2010,2012","2010,2012",34,36
311266101,7,"2020,2022","2020,2022",33,35
311315101,7,"2010,2012,2014","2010,2012,2014",33,37
311412101,7,2010,2010,37,37
311412102,7,2010,2010,37,37
311574103,7,"2012,2014","2012,2014",34,36
311670104,7,"2020,2022","2020,2022",34,36
311699103,7,"2010,2012","2010,2012",35,37
311718101,7,"2012,2014","2012,2014",34,36
311727101,7,"2020,2022","2020,2022",35,37
311733101,7,"2012,2014","2012,2014",33,35
311756102,7,"2010,2012","2010,2012",34,36
311756103,7,"2014,2016","2014,2016",33,35
311781101,7,2010,2010,36,36
311908103,7,"2012,2014,2016","2012,2014,2016",33,37
311908104,7,"2014,2016","2014,2016",33,35
311909103,7,"2020,2022","2020,2022",33,35
311911104,7,"2016,2020","2016,2020",33,37
311964101,7,2010,2010,36,36
311964102,7,2010,2010,36,36
311969102,7,2022,2022,34,34
311977103,7,"2020,2022","2020,2022",34,36
311978103,7,2010,2010,36,36
311987103,7,"2012,2014","2012,2014",33,35
311995103,7,2010,2010,37,37
311995104,7,2010,2010,36,36
312004103,7,"2020,2022","2020,2022",33,35
312008101,7,2010,2010,37,37
312008102,7,"2010,2012,2014","2010,2012,2014",33,37
312011103,7,"2012,2014","2012,2014",34,36
312011104,7,"2012,2014","2012,2014",34,36
312035102,7,2022,2022,34,34
312036101,7,"2014,2016","2014,2016",33,36
312036102,7,"2012,2014","2012,2014",33,35
312055103,7,"2020,2022","2020,2022",33,35
312059101,7,2022,2022,34,34
312074101,7,2022,2022,33,33
312079101,7,2010,2010,36,36
312079102,7,2010,2010,37,37
312156104,7,"2010,2012","2010,2012",34,36
312188101,7,"2014,2016","2014,2016",33,36
312188102,7,"2014,2016","2014,2016",34,36
312230102,7,"2012,2014,2016","2012,2014,2016",33,37
312231102,7,2016,2016,34,34
312237101,7,"2014,2016","2014,2016",34,36
312243101,7,"2010,2012,2014","2010,2012,2014",33,37
312248102,7,"2020,2022","2020,2022",34,36
312291101,7,2010,2010,36,36
312291102,7,"2010,2012,2014","2010,2012,2014",33,37
312332101,7,"2012,2014,2016","2012,2014,2016",33,37
312332102,7,"2014,2016","2014,2016",34,36
312388103,7,"2014,2016","2014,2016",33,35
312405101,7,2010,2010,37,37
312405102,7,2010,2010,37,37
312421103,7,"2020,2022","2020,2022",34,36
312448101,7,2020,2020,36,36
312454101,7,"2010,2012,2014","2010,2012,2014",33,37
312454102,7,"2014,2016","2014,2016",34,36
312498101,7,"2012,2014,2016","2012,2014,2016",33,37
312498102,7,"2020,2022","2020,2022",35,37
320010103,7,"2010,2012","2010,2012",35,37
320010104,7,"2010,2012","2010,2012",34,36
320018103,7,"2012,2014","2012,2014",34,36
320018105,7,"2012,2014","2012,2014",34,36
320018106,7,"2016,2020","2016,2020",33,37
320074104,7,"2014,2016","2014,2016",33,35
320116101,7,"2020,2022","2020,2022",35,37
320119101,7,"2010,2012,2014","2010,2012,2014",33,37
320124105,7,"2012,2014","2012,2014",34,36
320128101,7,2010,2010,37,37
320137103,7,"2020,2022","2020,2022",34,36
320151103,7,2022,2022,34,34
320151104,7,2022,2022,33,33
320159101,7,"2010,2012","2010,2012",34,36
320191101,7,"2012,2014","2012,2014",34,36
320202107,7,"2016,2020","2016,2020",33,37
320215103,7,2010,2010,36,36
320244104,7,"2010,2012,2014","2010,2012,2014",33,37
320267104,7,2010,2010,36,36
320276103,7,2022,2022,34,34
320277103,7,2022,2022,33,33
320287101,7,2022,2022,33,33
320314101,7,"2012,2014","2012,2014",34,36
320314102,7,"2012,2014","2012,2014",34,36
320327101,7,2022,2022,34,34
320329104,7,2016,2016,34,34
320333101,7,"2012,2014,2016","2012,2014,2016",33,37
320333102,7,"2010,2012","2010,2012",34,36
320337103,7,"2014,2016","2014,2016",33,35
320355102,7,2010,2010,36,36
320363101,7,2010,2010,36,36
320363102,7,2010,2010,37,37
320367101,7,2010,2010,37,37
320367102,7,"2010,2012","2010,2012",34,36
320370104,7,"2020,2022","2020,2022",33,35
320376105,7,2022,2022,33,33
320376106,7,2022,2022,33,33
320381101,7,"2020,2022","2020,2022",33,35
320382103,7,2020,2020,36,36
320391102,7,2022,2022,34,34
330008101,7,2010,2010,37,37
330008104,7,"2010,2012","2010,2012",35,37
330046101,7,"2016,2020","2016,2020",33,37
330047101,7,2022,2022,34,34
330049103,7,2022,2022,33,33
330064102,7,"2010,2012","2010,2012",35,37
330064103,7,"2010,2012","2010,2012",35,37
330072101,7,"2010,2012","2010,2012",34,36
330092102,7,"2010,2012","2010,2012",35,37
330095104,7,"2014,2016","2014,2016",34,36
330096103,7,"2012,2014,2016","2012,2014,2016",33,37
330100103,7,2016,2016,35,35
330101101,7,"2020,2022","2020,2022",33,35
330104104,7,2010,2010,37,37
330118101,7,2016,2016,34,34
330169101,7,"2014,2016","2014,2016",33,35
330199101,7,"2010,2012","2010,2012",34,36
330203102,7,"2010,2012","2010,2012",35,37
330212101,7,"2010,2012","2010,2012",35,37
330271101,7,2020,2020,36,36
330271104,7,2020,2020,36,36
330279101,7,2020,2020,36,36
330285101,7,"2020,2022","2020,2022",33,35
330290101,7,2016,2016,34,34
330290104,7,2016,2016,34,34
330301101,7,"2014,2016","2014,2016",34,36
330313105,7,2022,2022,34,34
330336102,7,"2016,2020","2016,2020",33,36
330360101,7,2010,2010,37,37
330371101,7,2020,2020,36,36
340007101,7,2016,2016,34,34
340008103,7,"2016,2020","2016,2020",33,37
340020102,7,2010,2010,37,37
340038101,7,"2012,2014,2016","2012,2014,2016",33,37
340039102,7,"2012,2014","2012,2014",34,36
340073101,7,"2014,2016","2014,2016",34,36
340073105,7,"2020,2022","2020,2022",33,35
340099101,7,"2012,2014","2012,2014",34,36
340135102,7,"2012,2014,2016","2012,2014,2016",33,37
340144101,7,"2014,2016","2014,2016",33,35
340185104,7,2010,2010,37,37
340285102,7,"2010,2012,2014","2010,2012,2014",33,37
340309101,7,"2012,2014,2016","2012,2014,2016",33,37
340309103,7,2022,2022,34,34
340314103,7,"2020,2022","2020,2022",33,35
340323104,7,"2020,2022","2020,2022",34,36
340328101,7,"2020,2022","2020,2022",34,36
340328103,7,"2020,2022","2020,2022",35,37
340355101,7,"2010,2012","2010,2012",34,36
340363103,7,"2012,2014,2016","2012,2014,2016",33,37
340363104,7,"2016,2020","2016,2020",34,37
340365101,7,"2014,2016","2014,2016",33,35
340382104,7,2022,2022,34,34
350010101,7,"2010,2012","2010,2012",34,36
350030101,7,"2014,2016","2014,2016",33,35
350035101,7,"2014,2016","2014,2016",34,37
350035102,7,"2012,2014","2012,2014",34,36
350070101,7,"2020,2022","2020,2022",35,37
350072101,7,2022,2022,34,34
350075103,7,"2016,2020","2016,2020",34,37
350075105,7,"2016,2020","2016,2020",33,36
350098104,7,"2010,2012","2010,2012",34,36
350100101,7,"2012,2014","2012,2014",33,35
350100103,7,"2014,2016","2014,2016",33,35
350103103,7,"2016,2020","2016,2020",33,37
350103104,7,"2020,2022","2020,2022",35,37
350103105,7,2016,2016,34,34
350108101,7,"2020,2022","2020,2022",35,37
350108102,7,"2016,2020","2016,2020",33,37
350128101,7,"2010,2012","2010,2012",35,37
350129101,7,"2020,2022","2020,2022",33,35
350145103,7,2010,2010,37,37
350150101,7,"2010,2012","2010,2012",35,37
350150102,7,2010,2010,37,37
350165104,7,"2014,2016","2014,2016",34,36
350177103,7,"2014,2016","2014,2016",34,36
350177104,7,"2014,2016","2014,2016",33,35
350184103,7,"2016,2020","2016,2020",33,36
350190101,7,"2010,2012","2010,2012",34,36
350190102,7,"2012,2014,2016","2012,2014,2016",33,37
360012101,7,"2010,2012","2010,2012",35,37
360017103,7,"2014,2016","2014,2016",34,36
360017104,7,"2016,2020","2016,2020",33,37
360026101,7,"2010,2012","2010,2012",35,37
360034103,7,2010,2010,36,36
360039101,7,"2010,2012","2010,2012",35,37
360039102,7,2010,2010,36,36
360048101,7,2010,2010,36,36
360048102,7,2010,2010,37,37
360061103,7,"2020,2022","2020,2022",34,36
360061104,7,"2020,2022","2020,2022",34,36
360064103,7,"2014,2016","2014,2016",34,36
360067101,7,"2010,2012","2010,2012",35,37
360073101,7,2010,2010,37,37
360129104,7,2010,2010,36,36
360136103,7,"2010,2012,2014","2010,2012,2014",33,37
360171101,7,"2010,2012","2010,2012",34,36
360173102,7,"2010,2012","2010,2012",34,36
360181102,7,2010,2010,36,36
360183101,7,2020,2020,36,36
360183102,7,"2012,2014,2016","2012,2014,2016",33,37
360189101,7,2010,2010,36,36
360192102,7,"2010,2012,2014","2010,2012,2014",33,37
360193101,7,2020,2020,36,36
360197102,7,2010,2010,37,37
360198101,7,"2010,2012","2010,2012",34,36
360198102,7,"2010,2012","2010,2012",35,37
360250106,7,"2020,2022","2020,2022",35,37
360270102,7,"2010,2012","2010,2012",35,37
360276103,7,2010,2010,36,36
360279101,7,"2010,2012","2010,2012",34,36
360296102,7,"2012,2014","2012,2014",34,36
360314101,7,2010,2010,36,36
360315101,7,2010,2010,37,37
360316101,7,2010,2010,37,37
360330101,7,2022,2022,33,33
360335101,7,"2020,2022","2020,2022",34,36
360339104,7,"2020,2022","2020,2022",33,35
370006103,7,"2014,2016","2014,2016",33,35
370006104,7,"2012,2014,2016","2012,2014,2016",33,37
370007103,7,2022,2022,33,33
370017103,7,2016,2016,34,34
370017104,7,"2020,2022","2020,2022",35,37
370019101,7,"2016,2020","2016,2020",33,36
370019102,7,"2014,2016","2014,2016",33,36
370020101,7,"2012,2014,2016","2012,2014,2016",33,37
370022102,7,2010,2010,37,37
370024101,7,2010,2010,36,36
370024102,7,2010,2010,37,37
370027101,7,"2010,2012","2010,2012",34,36
370027102,7,"2010,2012,2014","2010,2012,2014",33,37
370034104,7,"2012,2014,2016","2012,2014,2016",33,37
370038103,7,2022,2022,33,33
370053101,7,2020,2020,36,36
370053102,7,"2020,2022","2020,2022",34,36
370073101,7,"2010,2012","2010,2012",35,37
370078102,7,"2012,2014","2012,2014",34,36
370085101,7,"2020,2022","2020,2022",33,35
370085102,7,"2020,2022","2020,2022",34,36
370105102,7,"2012,2014","2012,2014",34,36
370112103,7,2010,2010,37,37
370115103,7,2016,2016,34,34
370115104,7,"2014,2016","2014,2016",33,35
370115106,7,2016,2016,34,34
370115108,7,"2010,2012,2014","2010,2012,2014",33,37
370118101,7,"2010,2012","2010,2012",35,37
370118103,7,2010,2010,37,37
370122101,7,"2010,2012,2014","2010,2012,2014",33,37
370124103,7,"2020,2022","2020,2022",34,36
370124104,7,"2020,2022","2020,2022",33,35
370132101,7,"2016,2020","2016,2020",33,37
370132104,7,2020,2020,36,36
370140102,7,"2014,2016","2014,2016",33,35
370142103,7,2016,2016,34,34
370142104,7,2020,2020,36,36
370148101,7,"2010,2012","2010,2012",35,37
370148102,7,"2010,2012","2010,2012",35,37
370152101,7,"2014,2016","2014,2016",34,36
370152102,7,"2014,2016","2014,2016",34,37
370170102,7,"2012,2014","2012,2014",34,36
370170103,7,"2012,2014,2016","2012,2014,2016",33,37
370177101,7,2010,2010,36,36
370177102,7,"2010,2012","2010,2012",34,36
370181101,7,"2012,2014,2016","2012,2014,2016",33,37
370182102,7,"2014,2016","2014,2016",34,36
370182103,7,"2016,2020","2016,2020",33,37
370197101,7,2020,2020,36,36
370197102,7,"2014,2016","2014,2016",33,35
370208103,7,"2020,2022","2020,2022",33,35
370208104,7,2022,2022,33,33
370211101,7,"2010,2012","2010,2012",35,37
370218101,7,2010,2010,36,36
370221101,7,"2014,2016","2014,2016",33,36
370224101,7,2016,2016,34,34
370229103,7,"2020,2022","2020,2022",33,35
370243108,7,"2020,2022","2020,2022",35,37
370246103,7,2022,2022,34,34
370272101,7,"2010,2012","2010,2012",35,37
370272104,7,"2010,2012","2010,2012",35,37
370280101,7,"2020,2022","2020,2022",34,36
370282105,7,"2020,2022","2020,2022",34,36
370282106,7,"2020,2022","2020,2022",34,36
370283101,7,"2020,2022","2020,2022",34,36
370284101,7,2010,2010,36,36
370284102,7,"2012,2014","2012,2014",34,36
370285102,7,"2010,2012","2010,2012",35,37
370294101,7,"2016,2020","2016,2020",33,37
370294102,7,"2016,2020","2016,2020",33,37
370298101,7,"2010,2012","2010,2012",35,37
370299101,7,2022,2022,34,34
370299102,7,2022,2022,34,34
370300103,7,"2020,2022","2020,2022",35,37
370306102,7,2010,2010,36,36
370311102,7,"2010,2012,2014","2010,2012,2014",33,37
370317103,7,2010,2010,36,36
370322102,7,2010,2010,37,37
370324102,7,2010,2010,36,36
370326101,7,"2012,2014,2016","2012,2014,2016",33,37
370326102,7,"2012,2014,2016","2012,2014,2016",33,37
370333103,7,"2020,2022","2020,2022",33,35
370335101,7,2010,2010,37,37
370335102,7,2010,2010,37,37
370364102,7,2010,2010,36,36
370370102,7,"2014,2016","2014,2016",34,36
370394102,7,"2012,2014","2012,2014",34,36
370394103,7,"2010,2012","2010,2012",34,36
370404103,7,2022,2022,33,33
370407102,7,"2020,2022","2020,2022",33,35
370410101,7,2016,2016,34,34
370410104,7,"2012,2014","2012,2014",33,35
370440101,7,2010,2010,37,37
370455103,7,"2020,2022","2020,2022",34,36
370462101,7,"2010,2012,2014","2010,2012,2014",33,37
370482101,7,2010,2010,37,37
370502101,7,2010,2010,37,37
370506103,7,"2020,2022","2020,2022",35,37
370508101,7,2016,2016,34,34
370508104,7,2022,2022,34,34
370509104,7,2016,2016,34,34
370510101,7,2010,2010,37,37
370515101,7,"2010,2012","2010,2012",35,37
370515102,7,"2010,2012","2010,2012",34,36
370521101,7,2010,2010,37,37
370523101,7,"2010,2012","2010,2012",35,37
370529104,7,2016,2016,34,34
370538103,7,2016,2016,34,34
370538104,7,"2014,2016","2014,2016",34,37
370554103,7,"2010,2012","2010,2012",34,36
370554104,7,"2012,2014","2012,2014",34,36
370556101,7,"2010,2012","2010,2012",35,37
370566101,7,"2012,2014","2012,2014",34,36
370570101,7,"2012,2014","2012,2014",34,36
370584103,7,"2010,2012,2014","2010,2012,2014",33,37
370598101,7,"2016,2020","2016,2020",33,37
370598104,7,"2012,2014","2012,2014",34,36
370624102,7,"2012,2014","2012,2014",34,36
370633101,7,"2012,2014","2012,2014",34,36
370633102,7,"2010,2012","2010,2012",34,36
370650101,7,2010,2010,37,37
370650102,7,2010,2010,36,36
370651101,7,2010,2010,36,36
370651102,7,"2010,2012","2010,2012",34,36
370669101,7,"2014,2016","2014,2016",34,36
370679101,7,"2020,2022","2020,2022",35,37
370681101,7,2010,2010,36,36
370681102,7,2010,2010,37,37
370736102,7,2016,2016,34,34
370736103,7,"2020,2022","2020,2022",33,35
370755103,7,"2010,2012","2010,2012",34,36
370755104,7,"2012,2014","2012,2014",34,36
370762103,7,"2010,2012","2010,2012",34,36
370762105,7,"2010,2012","2010,2012",34,36
370770104,7,"2014,2016","2014,2016",33,35
370775101,7,"2010,2012,2014","2010,2012,2014",33,37
370775102,7,"2012,2014,2016","2012,2014,2016",33,37
370778102,7,"2020,2022","2020,2022",33,35
410018102,7,"2010,2012","2010,2012",34,36
410024101,7,"2010,2012","2010,2012",34,36
410024103,7,2010,2010,36,36
410042102,7,2010,2010,37,37
410047101,7,"2014,2016","2014,2016",33,35
410055102,7,"2012,2014","2012,2014",34,36
410058101,7,2010,2010,36,36
410062102,7,"2012,2014","2012,2014",34,36
410064101,7,"2016,2020","2016,2020",33,37
410064102,7,"2014,2016","2014,2016",33,35
410071101,7,2010,2010,36,36
410071102,7,"2010,2012","2010,2012",34,36
410073103,7,"2020,2022","2020,2022",33,35
410098101,7,"2010,2012","2010,2012",34,36
410114103,7,"2012,2014","2012,2014",34,36
410114106,7,"2014,2016","2014,2016",34,36
410120105,7,2022,2022,34,34
410124105,7,"2016,2020","2016,2020",34,37
410134104,7,"2020,2022","2020,2022",33,35
410149104,7,2010,2010,37,37
410152101,7,2016,2016,34,34
410152102,7,2020,2020,36,36
410162103,7,2016,2016,35,35
410162104,7,"2016,2020","2016,2020",33,37
410182104,7,2010,2010,36,36
410187103,7,"2010,2012,2014","2010,2012,2014",33,37
410189101,7,2010,2010,37,37
410195101,7,2016,2016,34,34
410203107,7,"2020,2022","2020,2022",33,35
410206101,7,2010,2010,37,37
410206104,7,2010,2010,37,37
410210103,7,2022,2022,34,34
410210104,7,2022,2022,34,34
410221102,7,2010,2010,37,37
410245101,7,"2012,2014,2016","2012,2014,2016",33,37
410245102,7,"2012,2014","2012,2014",34,36
410253101,7,"2014,2016","2014,2016",33,35
410253102,7,"2012,2014","2012,2014",33,35
410263103,7,"2012,2014,2016","2012,2014,2016",33,37
410263104,7,"2012,2014","2012,2014",34,36
410264103,7,2020,2020,36,36
410264104,7,2020,2020,36,36
410311107,7,"2016,2020","2016,2020",33,37
410312105,7,2020,2020,36,36
410317103,7,2016,2016,35,35
410317105,7,2016,2016,34,34
410335101,7,2010,2010,36,36
410370103,7,"2014,2016","2014,2016",34,36
410370104,7,2016,2016,34,34
410371102,7,2010,2010,37,37
410371103,7,"2010,2012,2014","2010,2012,2014",33,37
410375103,7,"2012,2014","2012,2014",34,36
410375104,7,"2012,2014","2012,2014",34,36
410383103,7,2016,2016,33,33
410389103,7,2010,2010,37,37
410389104,7,"2010,2012,2014","2010,2012,2014",33,37
410393101,7,"2012,2014","2012,2014",34,36
410396104,7,"2020,2022","2020,2022",33,35
410404104,7,"2014,2016","2014,2016",33,35
410409103,7,"2020,2022","2020,2022",33,35
410410101,7,"2010,2012","2010,2012",35,37
410417101,7,"2012,2014","2012,2014",34,36
410417102,7,"2010,2012,2014","2010,2012,2014",33,37
410419101,7,2016,2016,34,34
410424101,7,"2020,2022","2020,2022",34,36
410424102,7,"2020,2022","2020,2022",33,35
410427101,7,"2012,2014","2012,2014",34,36
410433103,7,2022,2022,34,34
410434101,7,2020,2020,36,36
410449103,7,2022,2022,34,34
410449105,7,"2020,2022","2020,2022",34,36
410451101,7,"2014,2016","2014,2016",33,35
410454101,7,2022,2022,34,34
410454104,7,"2020,2022","2020,2022",35,37
410457103,7,2022,2022,34,34
410470101,7,"2014,2016","2014,2016",33,35
410470102,7,"2014,2016","2014,2016",33,35
410473101,7,"2020,2022","2020,2022",34,36
410480102,7,"2010,2012","2010,2012",35,37
410482101,7,"2012,2014","2012,2014",34,36
410482102,7,"2012,2014","2012,2014",34,36
410486103,7,2022,2022,33,33
410492101,7,2010,2010,37,37
410505103,7,"2020,2022","2020,2022",35,37
410505104,7,"2020,2022","2020,2022",34,36
410507101,7,2016,2016,34,34
410513104,7,2022,2022,33,33
410514103,7,"2014,2016","2014,2016",33,35
410514104,7,"2016,2020","2016,2020",33,37
410518103,7,"2020,2022","2020,2022",33,35
410518105,7,2022,2022,33,33
410520101,7,"2010,2012,2014","2010,2012,2014",33,37
410520102,7,"2012,2014","2012,2014",34,36
410522101,7,"2010,2012,2014","2010,2012,2014",33,37
410522102,7,"2010,2012,2014","2010,2012,2014",33,37
410527103,7,"2012,2014","2012,2014",34,36
410527104,7,"2012,2014,2016","2012,2014,2016",33,37
410539103,7,2012,2012,36,36
410539104,7,"2012,2014","2012,2014",34,36
410541101,7,"2010,2012,2014","2010,2012,2014",33,37
410548101,7,"2010,2012,2014","2010,2012,2014",33,37
410548102,7,"2012,2014","2012,2014",34,36
410549103,7,2022,2022,33,33
410550101,7,"2012,2014","2012,2014",34,36
410550102,7,"2014,2016","2014,2016",33,35
